CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Retention_Priority_Segment,Relationship_Strength_Index,Relationship_Strength_Tier,Retention_Strength_Score,Retention_Strength_Tier,Churn_Status
15576550,Spain,Female,38,1,0.0,112442.63,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15702912,Spain,Female,35,2,0.0,44335.54,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15613886,Spain,Male,43,1,0.0,44560.17,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15638607,France,Female,52,2,0.0,137332.37,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15737267,France,Female,49,1,0.0,79342.31,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15745399,Spain,Female,49,2,0.0,84863.85,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15700263,France,Male,66,2,0.0,130784.2,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15566495,Spain,Female,24,2,0.0,35600.25,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15590234,France,Female,42,1,0.0,1262.83,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15781619,France,Female,38,1,0.0,134964.85,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15661162,Spain,Male,49,2,0.0,114539.67,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15707637,France,Female,56,1,0.0,13228.93,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15717770,Spain,Female,55,7,0.0,171762.87,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15592716,France,Male,52,2,0.0,129013.59,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,25,Very Weak Relationship,5.0,Critical Retention Risk,Churned
15635435,France,Female,54,9,120633.42,5924.38,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15660417,Germany,Female,43,10,120481.69,94875.03,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15687162,France,Male,51,9,119889.84,56767.67,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15628936,Spain,Male,28,9,118945.09,16064.25,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15624744,Germany,Male,42,9,115766.26,72155.85,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15623499,Germany,Male,49,9,108437.89,127022.87,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15588372,Germany,Female,37,9,105489.31,143096.49,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15643487,Spain,Male,39,10,105473.74,58854.88,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15574068,Germany,Male,56,9,104217.3,55857.48,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15687491,Germany,Male,45,9,101207.75,88211.12,1,No Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,50,Weak Relationship,5.0,Critical Retention Risk,Churned
15755262,Spain,Female,41,3,89763.84,199304.74,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15699309,Spain,Female,38,4,0.0,118913.53,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15623944,Spain,Female,66,4,0.0,1643.11,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15684181,France,Male,45,5,0.0,142513.5,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15592387,France,Male,30,5,0.0,54926.51,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15672012,Spain,Female,41,5,0.0,28266.9,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15793949,France,Female,48,4,0.0,114020.06,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15689081,France,Male,29,4,0.0,76755.99,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15720702,France,Male,37,3,0.0,121883.87,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15744517,Spain,Male,50,9,0.0,166677.35,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15649121,France,Male,52,3,0.0,116137.01,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15579706,France,Female,46,5,0.0,77677.14,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15750684,France,Female,42,4,0.0,28465.86,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15744327,France,Male,40,4,0.0,85455.62,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15618936,France,Female,51,5,0.0,91624.11,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15776454,France,Female,48,5,0.0,100478.6,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15571059,France,Female,54,3,0.0,130805.54,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15813113,Spain,Female,56,5,0.0,35418.69,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15589715,France,Female,66,5,0.0,49553.38,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15611430,France,Male,54,5,0.0,12847.61,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15728456,France,Male,33,3,0.0,42171.13,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15602731,France,Male,31,5,0.0,134889.95,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15609704,France,Female,33,4,0.0,79304.38,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15627665,France,Male,46,4,0.0,74379.57,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15609623,France,Female,63,5,0.0,28092.77,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15654000,France,Female,35,5,0.0,133991.11,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15583353,Spain,Female,45,3,0.0,38276.84,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15618774,France,Male,54,3,0.0,108409.17,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15803456,France,Female,40,9,0.0,151648.66,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15626795,France,Female,40,3,0.0,113171.61,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15703728,Spain,Male,47,4,0.0,121798.52,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15684960,France,Female,46,5,0.0,21006.1,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15708534,Spain,Female,64,5,0.0,136079.64,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15672432,France,Female,53,4,0.0,5408.74,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15630592,France,Female,45,4,0.0,95273.73,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15775886,France,Male,36,3,0.0,140754.19,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15577359,Spain,Male,47,5,0.0,121964.46,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15777060,France,Female,33,4,0.0,26080.54,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15806570,France,Female,53,4,0.0,77203.72,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15578787,France,Female,52,4,0.0,90964.54,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15801411,Spain,Male,46,4,0.0,5549.11,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15746569,France,Male,38,4,0.0,95483.48,1,Has Credit Card,Inactive Member,Single Product,Inactive Single-Product Risk,Already Churned,30,Weak Relationship,7.0,Critical Retention Risk,Churned
15573851,France,Female,38,1,0.0,92220.12,3,No Credit Card,Inactive Member,High Product Load,High Product Load Risk,Already Churned,10,Very Weak Relationship,9.0,Critical Retention Risk,Churned
15723318,France,Female,55,0,0.0,60810.64,3,No Credit Card,Inactive Member,High Product Load,High Product Load Risk,Already Churned,10,Very Weak Relationship,9.0,Critical Retention Risk,Churned
15690546,France,Female,42,2,0.0,111097.39,4,No Credit Card,Inactive Member,High Product Load,High Product Load Risk,Already Churned,10,Very Weak Relationship,9.0,Critical Retention Risk,Churned
15709920,France,Female,33,2,208165.53,50774.81,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15593425,Spain,Female,54,1,187997.15,111442.71,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15594391,France,Female,68,2,183555.24,159557.28,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15600337,Spain,Male,42,2,178820.91,29358.57,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15689786,Germany,Male,56,1,169743.83,155850.4,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15807269,Germany,Male,43,2,166522.78,119644.59,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15761497,Spain,Female,48,1,163760.82,157381.14,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15753549,France,Male,25,1,157848.53,37543.93,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15751748,France,Male,51,2,148222.65,156953.54,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15636089,Germany,Female,51,1,145751.03,109718.44,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15596013,Germany,Female,58,1,143212.22,102628.56,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15737832,Spain,Male,45,0,139825.56,170984.97,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15660316,Germany,Female,34,1,135549.9,149471.13,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15611767,Germany,Female,52,0,133723.43,4859.59,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
15672594,France,Female,60,0,131778.08,10703.53,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,Already Churned,35,Weak Relationship,9.0,Critical Retention Risk,Churned
