CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Relationship_Strength_Index,Churn_Status
15785024,France,Female,40,9,137409.19,175877.7,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15798615,France,Female,47,9,137301.87,44351.77,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15763665,France,Female,28,4,136674.51,5278.78,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15639576,France,Male,26,9,136623.19,153228.0,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15647266,Spain,Female,45,10,135923.16,18732.84,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15730759,France,Female,27,9,135637.0,153080.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15771942,Germany,Female,46,9,135555.66,133146.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15781451,France,Male,42,3,134936.97,135178.91,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15775750,France,Male,37,9,134560.62,27596.39,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15649280,Germany,Female,40,9,134504.78,18082.06,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15644356,Spain,Female,47,10,134032.01,144290.97,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15663249,Spain,Female,37,9,133292.45,111175.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15698786,France,Female,39,9,133102.92,27046.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15591698,Germany,Female,49,9,132934.89,171056.65,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15592877,Spain,Male,42,9,132657.55,35367.19,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15780088,Spain,Male,34,9,132439.99,177747.72,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15767818,France,Male,55,10,132436.34,978.66,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15589204,France,Male,33,9,131765.72,118782.06,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15815443,Spain,Female,46,10,131414.76,54947.51,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15807340,Germany,Male,33,4,131023.76,55072.93,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15617301,Germany,Male,36,9,130809.77,152290.28,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15737310,France,Male,29,10,130206.28,184654.87,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15768600,Germany,Male,50,9,130023.38,62989.82,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15651022,Germany,Male,44,10,129608.57,5472.7,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15788683,Germany,Female,34,10,129417.82,153727.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15677796,Germany,Male,47,9,129289.98,169935.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15727499,Germany,Female,36,3,129118.5,139435.12,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15665784,France,Male,27,9,128940.24,46786.92,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15658980,Germany,Male,26,9,128793.63,19262.05,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15632051,Germany,Female,42,10,128707.31,63092.65,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15644400,France,Male,44,9,128601.98,117031.2,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15763063,Spain,Female,25,10,128509.63,121562.33,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15777046,France,Female,39,9,128362.59,86044.98,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15755405,France,Male,43,9,128284.45,32996.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15807245,Germany,Female,41,1,200117.76,94142.35,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15713370,Spain,Male,36,8,188241.05,183058.51,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15578251,France,Male,37,2,186347.97,92809.73,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15786042,Germany,Female,44,2,185932.18,65413.41,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15690372,Spain,Male,38,1,181110.13,184544.59,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15681843,Germany,Female,35,0,180303.24,163587.9,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15570051,Germany,Female,38,6,179886.41,153122.58,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15588859,Spain,Female,44,0,179356.28,2919.21,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15780961,France,Female,21,1,178718.19,22388.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15739194,Spain,Male,38,0,178056.54,38434.73,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15665327,France,Male,18,2,176139.5,129654.22,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15757632,France,Female,41,1,176024.05,182337.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15569430,Spain,Female,36,2,175509.8,152039.67,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15707110,Germany,Male,28,2,170890.05,41758.9,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15770974,Germany,Female,37,8,170840.08,109843.16,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15572265,Germany,Male,46,1,170826.55,45041.32,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15783501,France,Female,38,2,168190.33,68052.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15701962,Spain,Female,29,2,166930.76,122487.73,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15683524,Germany,Female,23,6,166070.48,90494.72,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15605020,France,Male,45,2,165901.59,23054.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15650086,France,Male,43,2,165896.0,130795.52,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15756539,Germany,Female,39,7,165610.41,131852.01,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15723064,Spain,Male,24,1,165149.13,21858.28,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15697625,France,Male,37,2,163789.49,75832.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15601045,Spain,Male,37,8,163708.58,76259.23,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15738672,Germany,Female,40,2,162485.8,149381.32,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15621075,Germany,Female,45,1,162150.42,174531.27,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15742971,France,Female,44,2,161887.81,84870.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15752047,Germany,Male,33,2,161814.64,169381.9,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15629244,Spain,Male,50,7,159453.64,54560.79,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15686957,Germany,Male,35,2,158584.28,43640.16,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15656121,Germany,Male,31,6,157791.07,177994.81,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15719779,Germany,Male,25,1,157404.02,93073.04,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15591047,Spain,Female,47,6,157296.02,147278.43,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15772604,Spain,Male,36,1,157267.95,141533.19,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15733491,Germany,Female,40,8,153537.57,23101.13,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15575399,France,Female,42,1,152160.21,101778.9,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15602845,Germany,Male,41,2,152102.18,181879.56,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15680666,Spain,Female,39,2,151963.26,158948.63,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15755223,Germany,Male,53,7,150926.99,119817.19,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15753955,Spain,Male,34,7,149940.04,156648.81,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15657163,Germany,Male,42,1,149332.48,100834.22,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15569394,France,Male,24,2,148197.15,182775.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15592578,Spain,Female,41,7,146997.64,137791.18,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15636872,France,Female,32,8,144705.87,171482.56,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15801904,Germany,Male,28,0,143988.0,8755.69,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15761018,Germany,Male,50,2,143829.2,181224.24,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15636330,Germany,Female,48,1,143279.58,31580.8,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15699257,Spain,Male,42,2,143145.87,43612.06,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15633419,Germany,Female,28,1,143124.63,81723.8,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15801152,Spain,Female,39,1,142876.98,44363.42,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15632365,Germany,Male,33,8,142871.27,77737.86,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15638513,France,Female,40,7,142856.95,38019.74,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15683521,Germany,Male,28,0,142574.71,129084.82,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15786905,Germany,Female,40,8,141782.57,86333.63,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15583138,France,Male,42,2,141642.92,172149.76,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15664214,France,Male,33,2,141204.65,76257.46,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15600357,France,Female,40,1,140197.71,150720.39,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15700083,Spain,Male,39,2,139443.75,9234.06,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15809286,Germany,Male,37,8,138292.64,152422.91,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15706200,Germany,Male,41,2,138014.4,140298.24,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15575883,France,Male,34,2,137390.11,9677.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15720463,France,Male,30,2,137262.71,62905.29,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15690526,Germany,Male,31,2,137260.45,55387.28,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15659094,Germany,Female,34,8,136729.51,47058.21,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15795527,Spain,Male,43,2,136487.86,82815.93,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15768137,Spain,Female,23,6,136100.69,169669.33,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15754578,France,Female,35,0,135984.15,186778.89,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15659475,France,Female,33,6,135703.59,74850.84,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15726556,Germany,Female,26,6,135067.52,131211.86,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15769346,France,Female,36,1,134997.49,44688.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15752578,France,Female,37,2,133968.96,148689.65,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15674331,Germany,Male,30,7,132174.41,93767.03,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15691624,France,Male,33,2,132150.26,23067.97,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15656417,France,Female,39,1,132077.48,192255.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15591135,France,Male,37,2,132057.92,34743.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15598521,Germany,Female,33,7,131647.01,79775.19,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15654859,Spain,Female,63,2,131629.17,122109.58,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15605134,France,Female,34,0,131244.65,183229.02,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15720968,Germany,Male,27,2,130274.26,147533.09,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15632521,Germany,Male,45,0,130170.82,150856.38,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15672912,Spain,Female,39,7,130051.66,55356.39,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15672894,France,Female,36,8,129944.39,198914.8,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15738954,France,Male,35,7,129717.3,86937.2,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15793042,France,Male,39,2,129669.32,82774.07,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15682472,France,Male,34,8,129433.34,38131.77,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15648067,France,Male,39,1,129299.28,73107.6,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15669994,Germany,Female,31,1,128663.81,125083.29,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15639882,France,Male,30,2,128262.72,50771.16,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15574830,Germany,Male,58,2,128137.42,147635.33,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15806081,Germany,Female,48,2,127924.25,32202.61,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15669342,Germany,Male,35,2,127862.93,139083.7,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15767908,France,Male,38,6,127678.8,45422.89,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15707918,Germany,Female,36,0,127675.39,74260.16,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Retained
15800287,Spain,Female,46,2,127660.46,150156.82,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,65,Churned
15599131,Germany,Male,26,4,214346.96,128815.33,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15680683,Spain,Male,29,5,197200.04,141453.62,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15797760,France,Male,40,3,193354.86,149188.41,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15600781,Germany,Male,34,4,185173.81,120834.48,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15722599,France,Female,37,9,183613.66,49734.94,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15753161,France,Female,36,5,180169.44,17348.56,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15804142,Spain,Female,57,3,175575.95,99061.75,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15774164,Germany,Male,33,5,174673.65,33300.56,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15699029,France,Male,37,4,170557.91,198252.88,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15721469,Germany,Male,45,9,170295.04,164741.81,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15727197,France,Female,52,9,170228.59,148477.57,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15796813,France,Male,54,3,167831.88,150159.95,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15796313,France,Female,36,4,166909.2,138871.12,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15685997,Spain,Female,39,5,166733.92,14279.44,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15665376,Germany,Female,35,3,166518.63,147930.46,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15803415,France,Female,39,3,166501.17,93835.64,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15771702,France,Female,35,5,166118.45,127827.18,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15783955,France,Female,25,4,165686.11,15467.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15654408,Spain,Male,41,5,165445.04,85787.31,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15771674,Spain,Female,39,5,162390.52,54702.66,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15685653,Germany,Female,40,3,162261.01,137028.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15574372,France,Male,35,5,161274.05,181429.87,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15740470,France,Male,39,4,160652.45,57643.55,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15652192,France,Female,33,9,160541.36,93541.14,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15696703,Germany,Male,27,3,160358.68,142367.72,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15619708,France,Male,25,5,157993.15,146041.45,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15669262,France,Male,43,9,157960.49,136602.8,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15600879,Germany,Female,36,3,157780.93,6089.13,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15694628,Germany,Female,39,4,157731.6,162820.6,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15697879,France,Male,30,3,156660.72,45742.42,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15603465,Germany,Female,45,5,155447.65,51871.95,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15703588,Germany,Male,25,5,153611.83,35321.65,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15622182,Germany,Female,28,3,153538.13,110776.01,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15773469,Germany,Female,27,9,152328.88,126494.82,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15798749,Germany,Female,43,3,152063.59,97910.06,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15757541,France,Female,33,9,151772.63,180249.94,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15657540,France,Male,50,5,151215.34,169804.4,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15805676,Spain,Male,29,4,151012.55,9770.97,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15732102,Germany,Female,27,3,150905.03,16998.72,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15809999,France,Female,41,3,150300.65,71672.86,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15765283,Germany,Female,40,3,149961.99,104610.86,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15572408,Germany,Male,39,3,149887.49,63846.36,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15582168,Germany,Female,61,4,149525.34,123663.63,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15575498,France,Female,39,5,149379.66,96075.55,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15593501,France,Female,36,5,148667.81,56092.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15621195,Germany,Male,41,3,147974.16,170518.83,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15786014,France,Male,28,5,145105.64,185489.11,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15715184,Spain,Female,31,4,144637.86,40496.72,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15780128,France,Male,33,3,144427.96,113845.19,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15682435,France,Male,35,4,143744.77,104076.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15782456,France,Male,46,9,143267.14,193099.43,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15766289,France,Male,47,5,142669.93,162760.96,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15674950,Germany,Male,39,4,142406.43,146637.45,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15685290,Germany,Male,46,5,142360.62,48421.4,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15677146,France,Female,28,4,142243.54,33074.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15688563,Germany,Male,31,4,141989.27,26116.82,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15669945,France,Male,35,4,141359.37,39519.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15756125,Spain,Male,44,5,140856.16,158735.1,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15737910,Germany,Male,35,5,140691.08,167810.26,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15598046,France,Female,39,5,139562.05,61636.22,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15612627,Germany,Male,29,5,139541.58,80607.33,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15614491,France,Male,39,3,139153.68,147662.33,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15705515,Germany,Male,40,5,138241.9,159418.1,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15639322,Spain,Male,33,4,137847.41,98349.13,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15571917,Germany,Female,38,5,137657.71,72985.61,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15648030,Spain,Female,33,5,137388.01,165000.68,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15811026,Germany,Male,43,5,136855.94,171070.52,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15797733,Germany,Male,30,10,136622.55,47310.24,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15785326,Spain,Female,35,5,136526.26,59653.03,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15742238,Germany,Male,35,4,136496.12,116672.02,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15595350,France,Female,31,3,136067.82,65567.91,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15595609,Germany,Male,52,9,135870.01,54038.62,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15658240,France,Female,44,9,135814.7,115091.38,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15695819,Germany,Male,43,5,134740.19,181430.91,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15726186,Spain,Male,29,4,133434.57,97983.44,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15793331,France,Male,32,5,133050.97,89385.92,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15642468,France,Male,42,9,132739.26,174667.65,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15750104,Germany,Male,43,5,132615.73,32999.1,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15596939,Germany,Male,36,4,132578.92,84320.94,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15717328,France,Female,37,4,132446.08,87071.18,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15766906,France,Female,25,4,132116.13,129933.5,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15723818,France,Female,37,4,131834.76,8949.2,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15774224,Germany,Female,30,5,131563.88,170638.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
